Unnamed: 0,image_filename,line_text,type
34803,hand_524_line_9.png,ጋራዡን  በተሟላ  መልኩ  በማጽዳት  በሥርዓት  ያደራጀዋል  ?። በተራማጅ  ባህል  -,handwritten
34802,hand_524_line_8.png,የማይታሠቡ  ቀጥ ያሉ ገደሎች  የተከበበ  ነው።  ለምሳሌ  ፣ አባትየው  ቢያንስ  በዓመት  አንድ  ጊዜ,handwritten
15303,hand_574_line_7.png,ምላሽ  እንዲሰጡ  በሪፖርተር  ተጠይቀው  ነበር።  ከግድቡ  የሚመነጨውን  ሀይል  ወደ ብሄራዊ  ቋት ለማስገባት  የሚስችል  ባለ 500 ኪሎ  ቮልት,handwritten
15302,hand_574_line_6.png,እስያ  አብዛኛውን  ክፍል  ተቆጣጥረው  ነበር።  ይኼንን  ሁሉ አልፎ  እንዴት  ሊፈጸም  እንደቻለ  የቤተ  ክርስቲያኑ  አስተዳዳሪ  ሊቀ ማዕምራን  ጽጌ ከበረ,handwritten
15301,hand_574_line_5.png,ሚስጥር  የሚባል  ነገር የለም  ፤ ለዚህ  ነው ደብዳቤውን  ያልላኩት።  ሮማውያን  ግዛታቸውን  በስተ  ምሥራቅ  እያስፋፉ  ስለነበር  በዚህ  ወቅት  የትንሿን,handwritten
13434,hand_575_line_10.png,"3 : 28 ፤ 6 : 15 , 16 ) በመጀመሪያው  መቶ  ዘመን  በአገልግሎት  ይካፈሉ  ከነበሩት",handwritten
13433,hand_575_line_8.png,ድርጅቶቹና  መሪዎቻቸው  ኦርቶዶክሳዊት  ቤተ ክርስቲያንን  የማፍረስ  ተልእኮ  እንዳላቸው,handwritten
13432,hand_575_line_7.png,እንግዳ  ትምህርቶችና  ክሕደት  ማንነታቸው  እየተጠቀሰ  ይፋዊ  ምላሽ  የሚሰጣቸው  ፤ 4 ),handwritten
5997,hand_600_line_6.png,የራቀው  ቅዠት  እንጂ  ህልም  የነጠበው  ባጠቃላይ  በሕይወቱ  አነዋወርና  ልማዱ  መሐል  የተሻለ  ወይም  የተለየ,handwritten
5996,hand_600_line_5.png,ስለሚሉ  ነው።  ከአጼ  ይኩኖ  አምላክ  ጀምሮ  እስከ  ግራኝ  ወረራ  ድረስ።  ባለበት  የሚድህ  ተስፋ  የጠፋው  ራዕይ,handwritten
5995,hand_600_line_4.png,ምስክሮች  የሥላሴ  ትምህርት  የተወሰነው  በ 325 ዓ.ም. በጉባኤ  ኒቅያ  በንጉሥ  ስጠንጢኖስ  አስገዳጅነት  ነው,handwritten
5998,hand_600_line_7.png,ነገር የማይፈጥር  ቢረግጡት  እንቦጭ  ዓይነት  ይሆናል።  እንዲያውም  ልጇን  የምትወድ  እናት  የልጇን  ሥቃይ,handwritten
5997,hand_600_line_6.png,የራቀው  ቅዠት  እንጂ  ህልም  የነጠበው  ባጠቃላይ  በሕይወቱ  አነዋወርና  ልማዱ  መሐል  የተሻለ  ወይም  የተለየ,handwritten
5996,hand_600_line_5.png,ስለሚሉ  ነው።  ከአጼ  ይኩኖ  አምላክ  ጀምሮ  እስከ  ግራኝ  ወረራ  ድረስ።  ባለበት  የሚድህ  ተስፋ  የጠፋው  ራዕይ,handwritten
10422,hand_642_line_10.png,ከዚያም  በደቡብ  አውስትራሊያ  ግዛት  የወረዳ  የበላይ  ተመልካች  ሆኜ,handwritten
10421,hand_642_line_9.png,እንደኔ  ሁሉ ሌሎችም  በሰላመ  ይመጡ  ዘንድ  ምኞቴ  ነው ብላናለች።,handwritten
10420,hand_642_line_8.png,ይጠነቀቃል።  ዛሬ ላይ ሆኜ ስለነገ  ማሰብ  አቅቶኛል  ፤ ያም ሆኖ ልክ,handwritten
10053,hand_647_line_6.png,ለዩኒቨርስቲው  ፕሬዝዳንት  በእጅ  የተፃፈ  የብራና  የአዲስ  ኪዳን,handwritten
10052,hand_647_line_5.png,ዩኒቨርስቲውና  የዩኒቨርስቲውን  ማህበረሰብ  ካመሰገኑ  በኋላ,handwritten
10051,hand_647_line_3.png,የጀመሩት  ቀዳማዊ  ኃይለ  ሥላሴ  የኮሎምቢያ  ዩኒቨርስቲ  ሴኔት  በሕግ,handwritten
11071,hand_653_line_8.png,መሆኑ  ነው።  የድመት  ጺሞች  ትንሹም  እንቅስቃሴ  ቶሎ የሚሰማቸው  መሆኑ  አንድ  ነገር ወይም  አድነው,handwritten
11070,hand_653_line_6.png,እሷን  ለማግባት  ፈቃደኛ  መሆኑን  እንደሚጠይቀው  ለሩት  ገለጸላት።  እናም  የዚህች  ሀገር  መፃዒ  ተስፋ  ያለው,handwritten
11069,hand_653_line_5.png,ቀርቦ,handwritten
28383,hand_666_line_9.png,መሞት  ትርዒት  ) እንደታየው  ሁሉ የነበረውን  እያጠፍን  በአዲስ  እያጠፋፋን  መቀጠላችን,handwritten
28382,hand_666_line_8.png,በፊት  የሠርግም  ( የሺህ  ጋብቻ  በጅምላ  ) ይሁን  የሀዘን  ( ለጠቅላይ  ሚ / ሩ,handwritten
28381,hand_666_line_7.png,( ሁላችንም  በእጃችን  ትኩስና  የሚያቃጥል  መብላታችን  ) ከአልጫው  ሚሊኒየም,handwritten
28384,hand_666_line_10.png,አዲሲቷ  ኢትዮጵያ  ተብሎ  ካልተመፃደቅን  በቀር  ሠፊና  ድንቅ  ሆነ ተወራራሽ  ባህል,handwritten
28383,hand_666_line_9.png,መሞት  ትርዒት  ) እንደታየው  ሁሉ የነበረውን  እያጠፍን  በአዲስ  እያጠፋፋን  መቀጠላችን,handwritten
28382,hand_666_line_8.png,በፊት  የሠርግም  ( የሺህ  ጋብቻ  በጅምላ  ) ይሁን  የሀዘን  ( ለጠቅላይ  ሚ / ሩ,handwritten
8639,hand_675_line_6.png,ትችላላችሁ።  በዚህ  ትርጓሜ  ወደጄ  ሆይ ተነሽ  እያለ  የሚናገረው  ተወዳጁ  ልጇ ጌታችን  ኢየሱስ  ክርስቶስ,handwritten
8638,hand_675_line_5.png,ከፈለጋችሁ  እንዴት  መጀመር  እንደምትችሉ  ለማወቅ  እግዚአብሔርን  በግል  ማወቅ  የሚለውን  ጽኁፍ  ማየት,handwritten
8637,hand_675_line_4.png,""" ማርያም  "" የምትባል  ልጅ የምትወልጂ  መሆንሽን  ልነግርሽ  ነው "" ...። ከእርሱ  ጋር ግንኙነት  መጀመር",handwritten
11706,hand_688_line_10.png,"ኢትዮጵያ  ሀገራዊ  የዠግኖች  ማኅበርን  "" በታደሰ  ሀገራዊ  ዓላማና  በተሻሻለ  ደንብ",handwritten
11705,hand_688_line_9.png,"ነጋ ኃይለ  ሥላሴ  ከሥራ  ባልደረቦቻቸውና  ከዕውቅ  አገር አፍቃሪዎች  ጋራ ፥ "" ጥንታዊት",handwritten
11704,hand_688_line_7.png,5 ጋቦን  ወይም  ቦትስዋና  ፤ በምድብ  6 ናይጄርያ  ፤ በምድብ,handwritten
11044,hand_709_line_9.png,ለነበሩ  ተማሪዎች  ብዙ እውነትን  ገላልጬ  ነገርኳቸው።  ( ምሳሌ  4 : 23 ) ይህን  ማድረግ  የምትችዪው  እንዴት ነው ?።,handwritten
11043,hand_709_line_8.png,ቢቂላ  ስታዲየም  ውድድሮችን  እንደሚያደርጉ  ታውቋል።  የቅኔን  ትምህርት  በማስፋፋት  ላይ በነበርኩበት  ጊዜ ይጠይቁኝ,handwritten
11042,hand_709_line_6.png,አትሌቲክስ  ፣,handwritten
10831,hand_710_line_8.png,ከጳጉሜን  1 / 2004 መስከረም  10 / 2005 ዓ.ም የሚቆይ  የሱባኤ  ጊዜ ማወጇን  የአገር  ቤቱ ሲኖዶስ  ዋና,handwritten
10830,hand_710_line_7.png,አገልግሎቷን  የምታጠናክርበት  ይኾን  ዘንድ  ካህናትና  ምእመናን  በአንድነት  ወደ እግዚአብሔር  የሚያመለክቱበትና,handwritten
10829,hand_710_line_5.png,ክርስቲያናችን,handwritten
9735,hand_711_line_10.png,በሞዛምቢክ  ዋና ከተማ  ማፑቶ  ባቀረበው  ሪፖርት  ላይ አህጉሩን  በአምስት  ቀጣና  ከፍሎ  ቀጣናዎቹ  የራሳቸውን,handwritten
9734,hand_711_line_9.png,ህብረቱ  በ 2003,handwritten
9733,hand_711_line_6.png,ወልደ  ማርያም  መጽሐፍ  ፣ እንጉርጉሮ  ብለው  ( 1967 ዓ.ም ) ያሳተሙትን  የግጥም  መጽሐፍ  ሳይጨምር  ፣ በአማርኛ,handwritten
9025,hand_712_line_10.png,መልአክ  ትንቢቱን  እንዲያብራራለት  ፊልጶስ  የተባለውን  ሚስዮናዊ  ላከለት።  መከላከያ  እና ቅዱስ  ጊዮርጊስ  በሲቲ,handwritten
9024,hand_712_line_8.png,ጓንቶችን  በማምረት  ወደ አሜሪካ  እንደሚወክና  ለ 414 ሠራተኞች  የሥራ  ዕድል  እንደፈጠረ  ዋና ስራ አስኪያጇ,handwritten
9023,hand_712_line_7.png,ውጤቶች  ፋብሪካ  ከተቋቋመ  የአንድ  ዓመት  ተኩል  ጊዜ እንዳስቆጠረና  በአንድ  ወር 100 ሺ የተለያዩ  ዓይነቶች የቆዳ,handwritten
7853,hand_713_line_10.png,እንዲሆን  ለሚቆጥር  ለእርሱ  ር ስ ነው።  የከፊሎቹ  መረጃ  ግልጽና  ቁርጥ  ያለ ( ቀጥዒይ  ) ሲሆን  የሌሎቹ,handwritten
7852,hand_713_line_9.png,በራሱ  ር ስ የሆነ  ነገር እንደ  ሌለ በጌታ  በኢየሱስ  ሆኜ አውቄአለሁ  ተረድቼአለሁም  ፤ ነገር ግን ምንም  ር ስ,handwritten
7851,hand_713_line_8.png,የመለስ  ወዳጅነት  ከሱዳን  ጋር ታጥቦ  ጭቃነው  ተገንጣዮች  ሱዳኖች  አሉ ለእነሱ  መካሻ  ነው ?። ሮቤል  ፊሊጶስ። 14,handwritten
8796,hand_746_line_9.png,ይፈርህዎ  ወያድኅኖሙ  ጣዐሙወታእምሩ  ከመኄር  እግዚአብሔር  መዝሙር  33 ፡ 7 -8 7 የእግዚአብሔር,handwritten
8795,hand_746_line_8.png,አለመሆናቸውን  ሲናገሩ  ይደመጣሉ።  ምስባክ  ይትዐየን  መልአከ  እግዚአብሔር  ዐውዶሙ  ለእለ,handwritten
8794,hand_746_line_7.png,የሕግ  አማካሪና  ጠበቃው  አቶ ቁምላቸው  ዳኜ የሰብአዊ  መብት  ኮሚሽን  አንዳንድ  ግለሰቦች  ገለልተኛ,handwritten
8797,hand_746_line_10.png,መልአክ  በሚፈሩት  ሰዎች  ዙሪያ  ይሰፍራል  ፥ ያድናቸውማል።  ዦርዥ  እና ማኖን  በቀጠሮው,handwritten
8796,hand_746_line_9.png,ይፈርህዎ  ወያድኅኖሙ  ጣዐሙወታእምሩ  ከመኄር  እግዚአብሔር  መዝሙር  33 ፡ 7 -8 7 የእግዚአብሔር,handwritten
8795,hand_746_line_8.png,አለመሆናቸውን  ሲናገሩ  ይደመጣሉ።  ምስባክ  ይትዐየን  መልአከ  እግዚአብሔር  ዐውዶሙ  ለእለ,handwritten
224,hand_770_line_13.png,ይተነትናሉ።  ወለሉን  እየጠረግሁ  እያለ  አንድ  ወጣት  ወደ እኔ ቀረብ  ብሎ የባሕር  ኃይል  ዋና አዛዡ  መሆን,handwritten
223,hand_770_line_11.png,ከሄዱ  ልትድኑ  አትችሉም  አላቸው።  ከሕዝብ  ለሕዝብ  ፣ በሕዝብ  የሆነውን ስርዓትም  ዘመናዊ  ፀሃፍት,handwritten
222,hand_770_line_10.png,ለማምለጥ  ሲሞክሩ  31 ጳውሎስ  መኮንኑንና  ወታደሮቹን  እነዚህ  ሰዎች መርከቡን  ጥለው,handwritten
23237,hand_785_line_7.png,በየመስጂዱ  የምናደራጃቸውን  ስብስቦች  በመጠቀም  የዒድ  ቀን ሁሉም  ህብረተሰብ  በነቂስ,handwritten
23236,hand_785_line_6.png,ልዩ ፍቅር  ያለው  መስሎ  በመታየት  የትግራይን  ሰዎች  ደስ ያሰኘ  መስሎት  ነው።,handwritten
23235,hand_785_line_5.png,ፊደላችን  ፣ ዓረቢውን  ይመርጣል  ብለህ  ነው ?። አጼ ዮሃንስን  ያላነሳው  አለምክንያት  አይደለም  ለንጉሱ,handwritten
8710,hand_817_line_6.png,የማይገናኟቸው  የኦርቶዶክስ  እምነት  ተከታዮች  መግለጫ  እንዲያውጡ  በማድረግ  ተጠቅመውባቸዋል።,handwritten
8709,hand_817_line_5.png,አባቶች  በሃይማኖት  ሽፋን  የሚንቀሳቀሱ  ጥቂት  የሙስሊም  አክራሪዎችን  እንዲደግፉ  በእምነት,handwritten
8708,hand_817_line_4.png,ያጸግብ  ነፍስ  ርኅብት  በማለት  ይዘመራል።  ምንም  እንኳን  የሰሞኑ  አጀንዳ  ምርጫ  ባይሆንም  ፤ እነዚህ,handwritten
8711,hand_817_line_8.png,የሰዒድ  አባት  ሆይ !። እንግዲህ  እዚህ  ስንመጣ  ... መቼም  የመንግስት  ሆስፒታል  ብዙም,handwritten
8710,hand_817_line_6.png,የማይገናኟቸው  የኦርቶዶክስ  እምነት  ተከታዮች  መግለጫ  እንዲያውጡ  በማድረግ  ተጠቅመውባቸዋል።,handwritten
8709,hand_817_line_5.png,አባቶች  በሃይማኖት  ሽፋን  የሚንቀሳቀሱ  ጥቂት  የሙስሊም  አክራሪዎችን  እንዲደግፉ  በእምነት,handwritten
11089,hand_827_line_2.png,እና በሽቦ  አልባ  ኃላፊነቱ  የተወሰነ  ድርጅት  መካከል  የሬዲዮ  እና የቴሌግራፍ  አገልግሎት  ኮንትራት,handwritten
11088,hand_827_line_1.png,እ.ኤ.አ በ 1934 በኢትዮጵያ  መንግስት  ንጉሰ  ነገስት  አጼ ኃይለ  ስላሴ  እና በሽቦ  ገመድ,handwritten
2560,hand_826_line_10.png,ርዝራዦች  ለማጥራት  የተነሱ  ነበሩ።,handwritten
11098,hand_844_line_1.png,ያይን  ምስክሮች  እንዳሉት  ለ 9 ዓመት  ያሕል  ወደ ኢትዮጵያ  እንዳልተመለሰችና,handwritten
1705,hand_843_line_10.png,ስጦታ  ወይም  ሁለቱንም  በአንድ  ጊዜ ሊሰጥ  ይችላል።,handwritten
1704,hand_843_line_9.png,ይሰበሰባል። የኑዛዜ  ስጦታዎች  በኑዛዜ  ተናዛዡ  ለስጦታ  ተቀባዮቹ  ጠቅላላ  የኑዛዜ ስጦታ  ወይም  ልዩ የኑዛዜ,handwritten
11099,hand_844_line_2.png,ሁለተኛ  ልጇን  ከወለደች  በኋላ  ወደ ኢትዮጵያ  ተመልሳ  እናቷን  ሀገሯን  የማየት,handwritten
11098,hand_844_line_1.png,ያይን  ምስክሮች  እንዳሉት  ለ 9 ዓመት  ያሕል  ወደ ኢትዮጵያ  እንዳልተመለሰችና,handwritten
1705,hand_843_line_10.png,ስጦታ  ወይም  ሁለቱንም  በአንድ  ጊዜ ሊሰጥ  ይችላል።,handwritten
21248,hand_900_line_11.png,ወስጄ  በእጃቸው  ሰጠኋቸው  ፤ እንዳነበቡት  ወይም  እንደተነበበላቸው  ፍልቅልቅ  ባለ ደስታቸው,handwritten
21247,hand_900_line_10.png,በኋላ  ጠራኝና  አንተው  ወስደህ  ብትሰጥ  ይሻላል  አለኝ  ፤ የምሄድበትን  ቀንና  ሰዓት  ነገረኝ  ፤,handwritten
21246,hand_900_line_9.png,እንዲሰጥልን  ለዩኒቨርስቲው  ፕሬዚደንት  ለልጅ  ካሣ ወልደማርያም  አስረከብሁት  ፤ ከጥቂት  ቀናት,handwritten
23158,hand_904_line_12.png,ቅዱስ  ባለቤትና  የእኛም  ፈጣሪ  የሆነው  ይሖዋ  አምላክ  ርኅራኄ  በማሳየት  ረገድ  ዋነኛ  ምሳሌ  እንደሆነ  ቅዱሳን  መጻሕፍት,handwritten
23157,hand_904_line_11.png,የተገናኙት  ደደቢት  እና ተጋባዡ  ዳሸን  ቢራ ነበሩ።  እኔ ተሸጬ  ሁሉም  ነገር በሆነ።  የመጽሐፍ,handwritten
23156,hand_904_line_10.png,ጎበኟት።  የመጀመሪያው  ምድብ  የመጨረሻዎቹ  ጨዋታዎች  ማክሰኞ  ሲደረጉ  በቅድሚያ,handwritten
21999,hand_915_line_10.png,ይኼ  ነው ተብሎ  ሲገለፅልዎ  እውነታውን  ላለመቀበል  አሻፈረኝ  ብለው  ከራስዎ  ጋር,handwritten
21998,hand_915_line_9.png,ግጥሞች  / 1981 / በሚለው  ዝክረ  ጽሑፋቸው  እንዲህ  ደምድመውታል።  ትክክለኛ  ሥፍራዎ,handwritten
21997,hand_915_line_8.png,ተቆርቋሪው  የሥነ  ጥበብ  ታሪክ  ምሁር  ሥዩም  ወልዴ  የሠዓሊ  ገብረክርስቶስ  ደስታ,handwritten
2795,hand_957_line_11.png,ጋር በቅርብ ይሰራል 12 .6 .9,handwritten
2794,hand_957_line_10.png,ይቀሰቅሳል ፤ በእድሮች ፤ 12 .6 .8 ለስራዉ መሳካት ከህዝብ ግንኑነትና ከድርጅት ጉዳይ ሃላፊ,handwritten
2793,hand_957_line_9.png,ይቀይሳል 12 .6 .7 የተለያዩ ህብረተሰብ ክፍሎች ላይ ያተኮረ ቅስቀሳ ፤ ስብሰባ በማዘጋጀት ፤ ወረቀት በመበተንና በመሳሰሉት,handwritten
28163,hand_999_line_7.png,ሤራ ዋናው  ተቃውሞው  የወልድን  አምላክነት  ፣ የድንግል  ማርያምን  ክብርና  አማላጅነት  ፣ የታቦትንና  የመስቀልን  ክብር  ፣ የቅዱሳንን,handwritten
28162,hand_999_line_6.png,የተሐድሶ,handwritten
28161,hand_999_line_5.png,ያሉ ትኬቶች  ሁልጊዜ  ስለሚያገኝ  መሆኑን  ተገነዘብኩ።  ለምሳሌ  ፣ ሩቅ ሳንሔድ  ዛሬ ቤተ ክርስቲያናችንን  እየተፈታተነ  ያለው,handwritten
28164,hand_999_line_8.png,ክብርና  አማላጅነት  ነው።  የተሻሻለው  የጡረታ  አዋጅ  የኮንትራት  ተቀጣሪዎችን  መብት  የሚያስጠብቅ,handwritten
28163,hand_999_line_7.png,ሤራ ዋናው  ተቃውሞው  የወልድን  አምላክነት  ፣ የድንግል  ማርያምን  ክብርና  አማላጅነት  ፣ የታቦትንና  የመስቀልን  ክብር  ፣ የቅዱሳንን,handwritten
28162,hand_999_line_6.png,የተሐድሶ,handwritten
10644,hand_1020_line_6.png,ትንሣኤና  ከዕርገት  ቀጥሎ  ከጌታችን  ከመድኃኒታችን  ከኢየሱስ  ክርስቶስ  ከዘጠኙ  ዓበይት  በዐላት,handwritten
10643,hand_1020_line_4.png,ለመጣስ  በሚሞክር  ማንኛወም  በራሪ  አካል  ላይ እርምጃ  እንዲወስድ  መመሪያ  እንደተሰጠ,handwritten
10642,hand_1020_line_2.png,ከአውሮፓ  ምክር  ቤት ፕሬዚዳንት  ዶናልድ  ተስክና  ከሌሎች  ባለሥልጣኖች  ጋር በጉዳዩ  ላይ መነጋገራቸው,handwritten
19321,hand_1028_line_6.png,ካቶሊኮቹን  በ 1846 ከአገር  ሲያባርሩ  ኢትዮጵያዊ  ደጋፊወቻቸውን  እንዲታሰሩ,handwritten
19320,hand_1028_line_5.png,አቡነ  ሰላማ  በሌላ  ወገን  ባስነሱት  የግል  ጥል ምክንያት  አጼቴዎድሮስ,handwritten
19319,hand_1028_line_4.png,የሚወነጨፉ  ወዘተ  ናቸው።  ጃኮቢና  ጉስቲኖ  የተሰኙ  ካቶሊኮች  በአንድ  ወገን,handwritten
30740,hand_1038_line_7.png,የትዳር  ጓደኛ  መፈለጋቸው  የተለመደ  ሲሆን  ሩት ደግሞ  ለኑኃሚን  እንደ  ልጇ,handwritten
30739,hand_1038_line_6.png,ፍለጋ  ዞር ዞር ልል ወጣሁ።  ( ሩት 3 : 1 ) በዚያ  ዘመን  ወላጆች  ለልጆቻቸው,handwritten
30738,hand_1038_line_5.png,ሕዝብ  !። ማንጠግቦሽ  እጇ ይባረክና  ምን የመሰለ  ምሳ አብልታኝ  እንጀራዬን,handwritten
13070,hand_1071_line_9.png,እንዴት  ይሆናል  ?። አሁን  ለአምላክ  እጇን  ሰጠች።  እርሷንም  አገኟትና,handwritten
13069,hand_1071_line_8.png,አሉት  ፤ እሱም  አረ ይህ ነገር አይመስልም  ሞት  በጥር  በነሐሴ  መቃብር,handwritten
13068,hand_1071_line_7.png,እንዴት  ሆነ በማለት  መየቃቸው  ፤ እነሱም  ጌታ አምጥቶልን  ቀበርናት,handwritten
27785,hand_1074_line_9.png,በአሕዛብም  ፊት ምስክር  ትሆናላችሁ  በማለት  የተናገረው  ትንቢት  ፍጻሜ  ነው።,handwritten
27784,hand_1074_line_8.png,ጀመሩ።  ይህ ኢየሱስ  በእኔ  ምክንያት  ወደ ገዦችና  ወደ ነገሥታት  ትወሰዳላችሁ  ፤ በእነርሱና,handwritten
27783,hand_1074_line_6.png,ሪፑብሊክ  ፕሬዚዳንት  ሆነው  የተሾሙት  ፕሉታርኮ  ኤሊያስ  ካሊየስ  በ 1925 መጀመሪያዎቹ  ላይ,handwritten
2096,hand_1147_line_9.png,ይሁን  እንጂ ያገኟቸውን  መልካም  አጋጣሚዎች  ባለመጠቀማቸው  በመልሱ  ጨዋታ ጫና  ውስጥ,handwritten
2095,hand_1147_line_7.png,ሆኜ በነበረኝ  ክብር  አሁንም  በጎንህ  አድርገህ  አክብረኝ።  የውድድሩ  መክፈቻና ትልቅ  ትኩረት  ከሚሰጠው,handwritten
2094,hand_1147_line_6.png,ከዚያም  ኢየሱስ  ፣ እንደሚከተለው  በማለት ራሱ የሚፈልገውን  ነገር ጠየቀ ፦ ዓለም  ከመመሥረቱ  በፊት  በጎንህ,handwritten
24489,hand_1152_line_5.png,አብዱልቃድር  ሞአሊም  ኖር ከተባበሩት  መንግሥታት  ድርጅት  የፀጥታው  ምክር  ቤት የሶማሊያ  ልዩ ተወካይ,handwritten
24488,hand_1152_line_4.png,የጋልሙዱግ  አስተዳደር  ፕሬዚዳንት  መሐመድ  አህመድ  አአሊም  ሱናህ  ዋል ዋል ጀማአ  ተወካይ  ካሊፍ,handwritten
24487,hand_1152_line_3.png,ዶክተር  አብዲወሊ  መሐመድ  ዓሊ ፣ የፑንትላንድ  አስተዳደር  ፕሬዚዳንት  አብዱራህማን  መሐሙድ  መሐሙድ,handwritten
21903,hand_1176_line_4.png,ተራዳኢነት  የኤጲስ  ቆጶስነቱ  በዐለ  ሢመት  በታላቅ  መንፈሳዊ  ስነ ሥርዓት  ተከብሮ,handwritten
21902,hand_1176_line_3.png,ቴዎፍሎስ  ፓትርያርክ  ዘኢትዮጵያ  አንብሮተ  እድና  በብፁዓን  ሊቃነ  ኤጲስ  ቆጶሳት,handwritten
21901,hand_1176_line_1.png,በዚሁ  የቅዱስ  ሲኖዶስ  ውሳኔ  መሠረት  ከሌሎች  ሁለት  አበው  መነ ሳት ጋር መስከረም,handwritten
25415,hand_1207_line_9.png,መሠረት  የተፈጸመ  መሆኑን  ለማጣራት  ኦዲት  ሲደረግ  ፣ በ 33 መሥርያ  ቤቶች,handwritten
25414,hand_1207_line_7.png,ይችላል  ፣ አይችልም  የሚለውን  ፍርድ  ልትሰጡ  ትችላላችሁ።  ይኼው  የዋናው,handwritten
25413,hand_1207_line_6.png,ቮሊ ቦል ፣ ቴኒስ  ወይም  ውሀ ዋና አይደለም።  ይኼ  በተጨባጭ  በኢትዮጵያ  ሊሠራ,handwritten
19842,hand_1231_line_12.png,ተሿሚዎቹ  የምክትል  ጠቅላይ  ሚኒስትርነት  ማዕረግ  ሳይሰጣቸው  በሚኒስትርነት  ማዕረግ,handwritten
19841,hand_1231_line_11.png,የሚያቀርቡትን  ልማድ  መኮረጇ  ዘመናዊ  እንደሆነች  እንዲሰማት  አድርጎ  ነበር።  አዲስ,handwritten
19840,hand_1231_line_10.png,የማገልገል  መብት  አገኘሁ።  መገናኛ  ብዙኃን  እንደ  መልካም  ነገር አድርገው,handwritten
17071,hand_1235_line_10.png,አብዱልከሪም  እና ከቢያድግልኝ  ኤልያስ  ማንን  እንደሚያሰልፉ  እና እንዲሁም  በጉዳት  እና,handwritten
17070,hand_1235_line_9.png,ምክንያት  በነበረው  የቀኝ  ተከላካይ  ስፍራ  ከሁለገቡ ወጣት  አንዳርጋቸው  ፣ ከአዲሱ  ተመራጭ,handwritten
17069,hand_1235_line_8.png,የዚህ  ስብስብ  ፍሬ ይኼ  ብቻ ነው።  ፖርቹጋላዊው  አሰልጣኝ  ግራ የተጋቡት  ለብዙ  ችግሮቻችን,handwritten
7747,hand_1246_line_2.png,የዕብራይስጥ  ቃል አምላክ  አባት  ለልጆቹ  የሚያሳየው  ዓይነት  ከአንጀት  የመነጨ  ርኅራኄ,handwritten
7746,hand_1246_line_1.png,( ቁጥር  6 ) አንድ  የመጽሐፍ  ቅዱስ  ምሑር  እንደገለጹት  መሐሪ  ተብሎ  የተተረጎመው,handwritten
9948,hand_1245_line_10.png,በዚያኑ  ልክ ሚሊዮን  ተጓዦች  በእነዚህ  ጎዳናዎች  ሽር ሲሉባቸው  ይስተዋላል  በእግርና  በተሽከርካሪ።,handwritten
10625,hand_1253_line_11.png,የሚገኙ  የተለያዩ  ዕዞች  ዋና አዛዦች  ፣ የአየር  ኃይል  ዋና አዛዥና  የፕሪንሲፓል  ስታፍ  ዋና,handwritten
10624,hand_1253_line_10.png,ጨርሳ  ለማታውቀው  ሰ ን እንዳሠረላት  አድርገው  ነው።  ( የካውንሱሉ  አባላት  በሠራዊቱ  ውስጥ,handwritten
10623,hand_1253_line_9.png,የቆጠሩት  ፣ የእስራኤል  መንግስት  ከከበረ  ድንጋይ  ያሠራውን  ድንቅና  ውድ  የአንገት  ጌጥ ምንነቱንና  ዋጋውን,handwritten
23083,hand_1295_line_7.png,የመነጩ  ስድስት  አማራጮችን  በኢትዮጵያ  ላይ ለመጠቀም  ማሠቡ  ነው።  በመርከቡ  ያሉ ተጓዦችና,handwritten
23082,hand_1295_line_6.png,መላምት  የሚያጠናክርልን  ከዚሁ  ሃፍረተ  ቢስ ንግግራቸው  በኋላ  የሙርሢ  መንግስት  ከውይይቱ,handwritten
23081,hand_1295_line_5.png,ርጅቶች  ተመችቶናል።  ሌላውና  ሆን ብለው  በቀጥታ  ሥርጭት  እየተላለፈ  መናገር  ፈልገዋል  የሚለውን,handwritten
25533,hand_1299_line_12.png,ከዴጉ  ዓለም  ሻምፒዮና  የተሻለ  ውጤት  መጣ።  አሁን  እየሆነ  ያለው  ይኼው,handwritten
25532,hand_1299_line_10.png,ቁርጥ  ውሳኔ  አደረግሁ።  ይኼ  ሁሉ አልፎ  አጥጋቢ  ነው ተብሎ  ባይታመንም  ፣,handwritten
25531,hand_1299_line_9.png,ለመኖር  ይኸውም  ሕይወትን  ማጣጣም  እንዳለብኝ  ፈጽሞ  ላለመርሳት,handwritten
33422,hand_1340_line_5.png,ቀን የተሰበሰቡ ሕዝብ ኃጢአታቸው በታወቃቸው ጊዜ ምን እናድርግ ብለው  እየጮሁ እንዳደረጉ ይህነውን  ጥያቄ  የሚጠይቁ,handwritten
33421,hand_1340_line_3.png,ዮሐንስ ዘመነ መንግስት ጀምሮ ቢታወቅም በድጋሚ የምናየው  በንግስት  ዘውዲቱ  ዘመነ  መንግስት  ነው። በሚቀጥለው,handwritten
33420,hand_1340_line_2.png,አማኝ ክርስቲያን ደም ውስጥ  ማደሩ  የግድ  ነው። ይህ በዚህ እንዳለ አሁን የምንጠቀምበት ዓላማ ምንም  እንኳ  ከአጼ,handwritten
32537,hand_1342_line_5.png,ነገር ግን አገር በቀል  ባንዳዎች  ለእንግዝሊዝ  ጦር መረጃ  እያቀበሉ  የአጼ  ቴዎድሮስ  ኃይል  እንዲሳሳ  ማድረጋቸው,handwritten
