,image_filename,line_text,type
97580,typed_476_line_5.png,ሰዎች  በሚመለከት  በለዓም  እንደሚከተለው  ብሎ  እንዲናገር  አድርጎታል  : - በአምቦች  ራስ ላይ ሆኜ አየዋለሁ  ፣ በኮረብቶችም  ላይ ሆኜ,typed
97581,typed_476_line_7.png,መናፈሻ  ጋር የሚዋሰን  አንድ  ትልቅ  ባለ ሁለት  ፎቅ ሕንፃ  ገዙ።,typed
97582,typed_3436_line_2.png,ክፍያዎችን  በአንድነት  የመክፍል  ሂደት  በህብረተሰቡ  ላይ ከፍተኛ  መጉላላት  እየፈጠረ  ነው።  ወይም  ደግሞ  መምህሩ  ላፕቶፑ  ኮምፒውተሩን  ከፍቶ,typed
97583,typed_3436_line_3.png,ብሎም  ወደ ሲስተሙ  በመግባት  በላፕቶፑ  ብቻ የማስተማር  ሥራውን  ያከናውንበታል።  ይኼም  ቅዱስ  ጳውሎስ  መልእክቶቹን  ሲጀምር  ፡ - እንደ,typed
97584,typed_3436_line_4.png,አባታችንና  እንደ  አምላካችን  ፈቃድ  ስለ ኃጢአታችን  ራሱን  ሰጠ።  ለወደፊቱም  የቦ የጉ ወኪል  የደንበኞቻችን  ጊዚ ለመቆጠብ  ተጓዡ  በተመቸው  ቀንና,typed
97585,typed_3436_line_5.png,ሰዓት  የመኪና  ፣ የሆቴልና  የባቡር  መከራዬትን  የሚያስችል  ድህረ  ገፅ ለማቅረብ  በከፍተኛ  ዝግጅት  ላይ ነው።,typed
97586,typed_2685_line_1.png,የቤተ  ክርስቲያኒቱ  አባቶች  ተመርጠው  ሢመተ  ጵጵስና  በሚቀበሉበትም  ጊዜ ለሐዋርያዊ  አገልግሎት  የሚጠቀሙባቸው  መኪናዎችም  ሆነ ሌሎች,typed
97587,typed_2685_line_2.png,ቁሳቁሶችን  ገዝታ  የምትሸልማቸው  ቤተ ክርስቲያን  ናት ፤ መኪናዎችን  መግዛት  ብቻም  አይደለም  ፤ አደጋ  ሲያጋጥማቸውና  በአገልግሎት  ብዛት,typed
97588,typed_2685_line_3.png,ሲዳከሙም  ጋራዥ  በማስገባት  አሳድሳ  የምትሰጣቸውም  ራሷ ቤተ ክርስቲያን  ናት።  ያቃዠኛል  ማለቱ  ነው በጎጃምኛ።  እንደመልከ  ጼዴቅ  ባለ ክህነት,typed
97589,typed_2685_line_4.png,የዘለዓለም  ካህን  የሆነ  እንደ  መልከ  ጼዴቅ  ባለ ሹመት  የዓለም  ካህን  እንደሆንክ  የተባለለት  እርሱ  .። ተቃዋሚ  ረፑብሊካኖች  ከወጡ  እንደ  ዘርኛና,typed
97590,typed_2685_line_5.png,ሴቶችን  እንደሚጠሉ  ሆነው  በብዙሃን  ይቀርባሉ።  ከሃይማኖታዊ  ኮተትና  ቲቮዞነት  ነጻ በሆነ  አዕምሮ  ግን ሙሉውንና  ሚዛናዊውን  የመጽሐፍ  ቅዱስ,typed
97591,typed_2685_line_7.png,የበጎች  እውነተኛ  እረኛ  እንደሆነ  በብዙ  ስፍራ  የተነገረለት  መሢሕ  አንድ  ቀን በዓለም  እንደሚገለጽና  በጎቹን  በትክክል  እንደሚጠብቅ  በሕዝበ,typed
97592,typed_2685_line_8.png,እግዚአብሔር  ዘንድ  የታወቀና  የታመነ  ነበረ ( ሕዝ 34 1 -24 )።,typed
97593,typed_137_line_1.png,በቤተ  ክርስቲያን  ስም ተሰይመው  እግዚአብሔርንና  ቤተ ክርስቲያንን  ሊያገለግሉ  የተሾሙ  ኤጲስ  ቆጶሳት  ፥ ጳጳሳትና  ሊቃነ  ጳጳሳት  የሲኖዶሱ  ዋና,typed
97594,typed_137_line_3.png,በጽሕፈት  ቤቱ አማካኝነት  ለሚመለከተው  ሁሉ እንዲተላለፍ  በቃለ  ጉባኤ  ትእዛዝ  የተሰጠበት  ሕገ ቤተ ክርስቲያን  እስከ  አሁን  ቤተ ክርስቲያን,typed
97595,typed_137_line_4.png,ስትሠራባቸው  የኖሩት  ሕጎችና  ደንቦች  ሁሉ በዚህ  ሕግ ተሻሽለው  ከስፍራቸው  ሲወገዱ  ፥ አባ ጳውሎስ  በመንፈስ  ቅዱስ  ፈንታ  የቤተ  ክርስቲያኒቱን,typed
97596,typed_137_line_6.png,ተጉዤ  ላስቃኛችሁ።  ሀዋሳ  ላይ ከፍተኛ  ብጥብጥ  ሲያካሂድ  በነበረው  ዓለምሸት  ገ / ፃዲቅ  ላይ አጣሪ  ኮሚቴ  ተመድቦ  ባቀረበው  ሪፖርት  መሠረት,typed
97597,typed_137_line_7.png,ሲኖዶስ  ከሲዳማ  ሀገረ  ስብከት  እንዲነሳ  የወሰነበት  ሲሆን  ፣ አቡነ  ገብርኤልና  አቡነ  ፊሊጶስ  በሚስጥር  ተስማምተው  በስርቆት  ወደ ሀገረ  ስብከቱ,typed
97598,typed_137_line_8.png,መልሰውታል።,typed
97599,typed_3666_line_1.png,እነዚህም  ( 1 ) የአብርሃም  ቃል ኪዳን  ፣ ( 2 ) የሕጉ  ቃል ኪዳን  ፣ ( 3 ) የዳዊት  ቃል ኪዳን  ፣ ( 4 ) እንደ  መልከጼዴቅ  ያለው  የክህነት  ቃል ኪዳን  ፣ ( 5 ),typed
97600,typed_3666_line_2.png,አዲሱ  ቃል ኪዳን  እና ( 6 ) የመንግሥቱ  ቃል ኪዳን  ናቸው።  ስቱዲዮው  ውስጥ  ትንሽ  ጊዜ በማጥፋታችን  ላለፉት  ሦስት  ቀናት  ያገለገለን  ኤክሳንደር,typed
97601,typed_3666_line_3.png,የተባለ  አሽከርካሪ  የአጓጓዡ  ድርጅትን  ብቃት  ፣ ፍጥነት  የጠየቀ  ጉዞ ወደ ኤርፖርት  አደረግን።  በአንጻሩ  ደግሞ  አበው  የቸኮለ  ጅብ ቀንድ  ይነክሳል,typed
97602,typed_3666_line_4.png,እንዲሉ  ገና ለገና ምኑ ሳይያዝ  ጭልጥ  ያለ እንቅልፍ  ወስዶን  በሕልምና  በቅዠት  ዓለም  ውስጥ  ገብተን  ቀይ ምንጣፍ  ተነጥፎልን  በዝግታ  ስንራመድ  ፣,typed
97603,typed_3666_line_6.png,ወገኖች  ላይ እንደ  አንስት  አንበሳ  ጨበርበር  የምንል  ከሆነ  ( በድረ  ገጽ ባለ ቤቶች  ላይ ከፍተኛ  ተጽዕኖ  በመፍጠር  ሊነበቡ  የሚገባቸው  ጽሑፎች,typed
97604,typed_3666_line_7.png,ሳይውሉ  ሳያድሩ  ከስፍራቸው  ማስነሳትና  መንቀልን  ይጨምራል  ) ደግሞ  ምድሪቱ  ወደከፋ  የትርምስና  የእልቂጥ  ቀጠና  መግባትዋ  የማይቀር  ነው።,typed
97605,typed_3902_line_1.png,የጣሊያንና  የሌሎች  መንግስታት  ተንኮል  ያበሳጫቸው  አጼ ሚኒሊክ  ፣ ወዲያውኑ  ከጀርመን  ፣ ከሩስያና  ከቱርክ  መንግስታት  ጋር ያላቸውን  ግንኙነት,typed
97606,typed_3902_line_2.png,በማጠንከር  ፣ ጣሊያንን  ለመፋለም  ወስነው  ዝግጅት  ጀመሩ።  በኤጲስ  ቆጶስነት  እንደተሾሙ  በኢየሩሳሌም  የኢትዮጵያ  ገዳማት  ሊቀ ጳጳስ  ረዳት  ኤጲስ,typed
97607,typed_3902_line_3.png,ቆጶስ  ሆነው  እስከ  ዕለተ  እረፍታቸው  ድረስ  ቅድስት  ቤተ ክርስቲያንን  በማገልገል  ላይ ይገኙ  ነበር።  ሕጉ ይደግፈናል  በሚል  የአሁኑ  መነኮሳትና  ጳጳሳት,typed
97608,typed_3902_line_5.png,ጽናትን  መጠበቅ  ማለት  ምን ማለት  እንደሆነ  ከመግለጼ  በፊት  ስለ አስተዳደጌ  ጥቂት  ልንገራችሁ።  ፎቷቸውንና  ሥዕላቸውን  ለማየት  ሙዝየም,typed
97609,typed_3902_line_6.png,መሄድ  ከሚያስፈልጋቸው  የሀገራቸው  ጀግኖች  ይልቅ  ፎቷቸውን  እንደ  ልብ ደብተራቸውና  ቦርሳቸው  ላይ የሚያገኟቸው  የልጆቻችን  ጀግኖች  እነዚህ,typed
97610,typed_3902_line_7.png,ናቸው።  ርኅራኄ  በችግር  ላይ ላሉ ሰዎች  መራራትንና  እነሱን  ለመርዳት  ጠቃሚ  እርምጃ  መውሰድን  ያጠቃልላል።  ወይ በትናንት  ውስጥ  በመኖር,typed
97611,typed_3902_line_8.png,አልያም  በነገ ውስጥ  በመዋዠቅ  ነው።,typed
97612,typed_2654_line_1.png,በአሁኑ  ጊዜ በዓለማችን  በተለይም  በምዕራብ  አፍሪካ  ዙሪያ  እየቀሰፈ  የሚታየው  ኢቮላ  በመባል  የሚታወቀው  አዲስ  ቀሳፊ  በሽታ  ወደ ሀገራችን,typed
97613,typed_2654_line_2.png,ኢትዮጵያ  እንዳይገባና  ከዓለም  ዙሪያ  እንዲጠፋ  ከወዲሁ  መከላከል  አስፈላጊ  በመሆኑ  ኅብረተሰቡ  በመከላከሉ  ረገድ  ብርቱ  ጥንቃቄ  ያደርግ  ዘንድ,typed
97614,typed_2654_line_3.png,በመገናኛ  ብዙኃን  ሲነገር  ይደመጣል  ፤ የኢትዮጵያ  ኦርቶዶክስ  ተዋሕዶ  ቤተ ክርስቲያንም  የኅብረተሰቡ  አገልጋይ  ከመሆኗ  አንፃር  የበኩሏን  ድርሻ,typed
97615,typed_2654_line_4.png,ልትወጣ  የሚገባት  ስለሆነ  ፤ በየአህጉረ  ስብከቱ  በየአንዳንዱ  አጥቢያ  ቤተ ክርስቲያን  ጸሎተ  ምህላ  ይደረግ  ዘንድ  ቅዱስ  ሲኖዶስ  መመሪያን  ሰጥቷል።,typed
97616,typed_2654_line_6.png,የንግድ  ክህሎት  ካገኘሁ  በኋላ  ቤተል  አካባቢ  ወረዳ  6 ተብሎ  በሚጠራው  አካባቢ  የሕፃናት  አልባሳት  መሸጫ  ሱቅ ከፍቼ  በመሥራት  ላይ እገኛለሁ።,typed
97617,typed_733_line_1.png,6 ኛ ) ለዘመናት  በቋሚነት  ይኖሩበት  ከነበረው  ቦታቸው  ( መአጥፕ  3 ) / ( ) እየተባለ  በሚጠራው  ፕሮጀክት  ስም ብድር  በመስጠት  በጋምቤላ,typed
97618,typed_733_line_2.png,የአኟክ  ማህበረሰብ  በወያኔ  የወሮበላ  የስብስብ  ቡድን  ቀደምቶቻቸው  ሲኖሩበት  ከነበረው  ቦታ በግዳጅ  እንዲፈናቀሉ  በማድረግ  ለም ወዳልሆነ  እና,typed
97619,typed_733_line_3.png,ምንም  ዓይነት  እህል  ወደማያበቅል  እና ለእርሻ  ምቹ  ወዳልሆነ  ጠፍ መሬት  እንዲጋዙ  በማድረግ  ፣ እንዲሁም  የህዝቦቹ  መሰረታዊ  ፍላጎቶቻቸው,typed
97620,typed_733_line_4.png,ሊሟሉላቸው  በማይችሉበት  ሁኔታ  እና ታላቅ  ሰቆቃን  ፣ መከራን  እየተቀበሉ  እና የሞት  ሰለባ  እየሆኑ  እንዲያልቁ  በተወጠነው  የሸፍጥ  ስራ ላይ የዓለም,typed
97621,typed_733_line_5.png,ባንክ  እንደ  ተጨማሪ  አበረታታች  እና የዕኩይ  ድርጊቱ  ተባባሪ  እና አጋዥ  እንዲሁም  የወያኔ  ስብስብ  ቡድን  ህገወጥ  ድርጊትን  እንዲሰሩ  እገዛ በማድረግ,typed
97622,typed_733_line_6.png,በኩል  በሰው  ልጆች  ላይ የሰብአዊ  መብት  ድፍጠጣ  በማካሄድ  ወንጀል  ላይ ተጠያቂ  ሊሆን  ይችላልን  ?። የወንዶቹ  ፕሪሚየር  ሊግ በስምንተኛ  ሳምንት,typed
97623,typed_733_line_7.png,መርሃ  ግብሩ  ዛሬ ጠዋቱ  3 ሰዓት  ላይ በአዲስ  አበባ  ትንሿ  ስታድየም  አዲስ  አበባ  ፖሊስ  እና የውጤት  ቀውስ  ውስጥ  የሚገኘው  ወሎ  አምባሰል,typed
97624,typed_733_line_8.png,በሚያደርጉት  ግጥሚያ  ይከፈታል።,typed
97625,typed_1245_line_1.png,ፈረንሳዊው  ፈላስፋ  ራይሞንድ  አሮን  ፣ አሜሪካዊው  ጋዜጠኛ  ዋልተር  ሊፕማን  ፣ ኦስትሪያዊው  የፖለቲካ  ጠበብት  እና ፈላስፋ  ኋላም  የኖቤል  ተሸላሚ,typed
97626,typed_1245_line_2.png,የሆነው  ፍሬደሪክ  ሄይክ  ፣ ኦስትሪያዊው  የፍሬደሪክ  ሄይክ  መምህር  እና የሃያኛው  ክ / ዘመን  የምጣኔ  ሃብት  ሊቀ ሊቃውንት  ሉድዊግ  ቮን ሜስስ  ፣,typed
97627,typed_1245_line_3.png,የሃንጋሪ  ተወላጅ  የሆነው  እንግሊዛዊው  ፈላስፋ  ሚካኤል  ፓላኒ  ፣ እና ጀርመናዊያው  ኢኮኖሚስት  ዊልሄልም  ሮፕኬ  በውይይቱ  ላይ እንዲታደሙ,typed
97628,typed_1245_line_5.png,ደብዳቤ  በጠቅላይ  ቤ / ክ ዋና ፀሐፊ  አቡነ  ፊሊጶስ  ተፈርሞ  እንዲወጣ  የተደረገው  በብፁዕ  አቡነ  ጎርጎሬዎስና  በብፁዕ  አቡነ  ሳሙኤል  ግፊት  መሆኑ,typed
97629,typed_1245_line_8.png,በተሽከርካሪ።,typed
97630,typed_73_line_2.png,ማሳያዎች  ጋር አረጋግጬለት  ነበር።  ከጊዜ  በኋላ  የይሖዋ  ምሥክሮች  ተጓዥ  የበላይ  ተመልካች  ሆኜ ማበረታቻ  ለመስጠት  ቅዳሜና  እሁድ  ጉባኤዎችን,typed
97631,typed_73_line_3.png,መጎብኘት  ጀመርኩ።  የዩኒቨርሲቲ  ተማሪዎች  ከመጀመሪያው  አንስተው  ፣ በኤርትራ  ጉዳይ  አልፈው  ፣ በየቅጥር  ግቢያቸው  ውስጥ  ባሉና  ሀገራዊ  በሆኑ,typed
97632,typed_73_line_5.png,እንዲያውም  የተጓዡ  መጠን  እጅግ  ከፍተኛ  በመሆኑ  መንግሥት  ቶሎ ቶሎ መላክ  እንዲችል  ፣ ሚኒስቴር  መሥሪያ  ቤቱ ለችግሩ  መፍትሔ  ለማግኘት,typed
97633,typed_73_line_6.png,ቀደም  ሲል ወደ ሌላ ቦታ ተዘዋውረው  የነበሩ  ሠራተኞቹን  ሳይቀር  በመመለስ  ላይ ይገኛል።  ሆኖም  ካለመሳተፍ  መሳተፍ  የበለጠ  ጥቅም  ይኖረዋልና,typed
97634,typed_73_line_7.png,እናንተን  መስዬ  ፤ እናንተን  አክዬ  እና እናንተን  ሆኜ ለመቅረብ  ዝግጁ  ነኝ።,typed
97635,typed_3412_line_1.png,በፕላቶን  አስተሳሰብ  እግዚአብሔር  የማይታወቅ  የማይመረመር  ስለሆነ  ሰው ስለ እግዚአብሔር  የሚናገረው  ሁሉ ቅዠት  ነው።  በርካታ  ተጓዦች,typed
97636,typed_3412_line_2.png,በተባለው  ሰዓት  ቢገኙም  አንዳንድ  ተጓዦች  ግን በመንገድ  መዘጋት  ( በዚያ  ሰዓት  መንገድ  ተዘጋ  ማለት  አሳማኝ  ባይሆንም  ) እና በተመሳሳይ  ሰበቦች,typed
97637,typed_3412_line_3.png,ጊዜ ባለማክበራቸው  የመነሻ  ሰዓት  አልተጠበቀም።  በተለይ  በጣና  ሀይቅ  ላይ ተስፋፍቶ  የሚገኘውን  አረም  ( ቦጬ  አረም  ) መቆጣጠር  ካልተቻለ,typed
97638,typed_3412_line_4.png,በአባይ  ወንዝ  አማካኝነት  ወደ ታላቁ  የህዳሴ  ግድብ  በመድረስ  / በመጓጓዝ  ከፍተኛ  ጉዳት  ሊያስከትል  እንደሚችል  የስጋት  ምንጭ  ሆኗል።  ስለዚህ,typed
97639,typed_3412_line_5.png,የትችት  አጻጻፍ  አማን  ከድንቁርናም  ይሁን  በድፍረት  ተነሳስትው  ከቦጫጨሩት  ፍጹም  የተለየ  ሥርአት  ያለው  ፣ ከብልግና  የጸዳና  የተከበረ  መሆኑን,typed
97640,typed_3412_line_6.png,አንባቢያን  እንዲገነዘቡና  ማን ምን እንደሆነ  እንዲታዘቡ  እያሳሳብኩ  በቀሩት  አንድ  ሁለት  የአማን  ጽሁፎች  ላይ ያለኝን  አስተያያት  ይዤ እስክቀርብ,typed
97641,typed_3412_line_7.png,አማን  ቆዩኝ  እላላለሁ።,typed
97642,typed_2881_line_2.png,ሁሉም  የሀገሪቱ  ፖለቲካ  ፓርቲዎችና  ጉዳይ  በቀጥታ  የሚመለከታቸው  አካላት  ሪፖርቱን  በዝርዝር  ለማጥናት  የሚያስችል  ብሔራዊ  ውይይት  ( ),typed
97643,typed_2881_line_4.png,ሚሉት  ወደ ደቡብ  የማስፈር  ነገር ነበራቸው።  በዓለም  ገበያ  የመወዳደር  ብቃቱና  ፍላጎቱ  የሌለው  አሊያም  ደግሞ  በአቋራጭ  የመበልፀግ  ሤራ,typed
97644,typed_2881_line_5.png,የተፀናወተው  ባለሃብት  እንኳንስ  ሊያድግና  ሊስፋፋ  የጊዜ  ጉዳይ  እንጂ  ባለበት  ሊቀጥልም  እንደማይችል  ያወሣሉ።  በርግጥ  ይኼ  ፤ አንድ  ድርጅት,typed
97645,typed_2881_line_6.png,የዴሞክራሲያዊ  አሠራርን  የማይከትል  ለመሆኑ  ገላጭ  ነው።  በፍቅር  ፣ በአንድነት  ፣ ሕጉን  ተከትለን  ፣ ተስማምተን  ፣ አገርንና  ሕዝብን  አስቀድመን,typed
97646,typed_2881_line_7.png,ተመዳደብን  ተሿሹመናል።  እኔ ልቤዠው  ስለማልችል  በእኔ  የመቤዠት  መብት  ተጠቅመህ  አንተ  ለራስህ  ተቤዠው  አለው።  በዛሬው  ጊዜ የሰይጣን,typed
97647,typed_2881_line_8.png,ጥቃት  ዋነኛ  ዒላማ  እነማን  ናቸው  ?።,typed
97648,typed_3773_line_1.png,ቡድኑን  ንቡረ  እድ ኤልያስ  ኣብርሃ  ፣ አፍራሽ  ዓላማቸው  የተጋለጠው  የ ጉባኤ  አርድእት  ነን ባይ ግለሰቦች  ፣ ከአንድም  ሦስት  የቤተ  ክህነቱን  ኪራይ,typed
97649,typed_3773_line_3.png,የምታገኘውን  ጥቅም  ለማስጠበቅ  የምትሠራው  እጅጋየሁ  በየነ ( ብዙዎች  ኤልዛቤል  በሚለው  ያውቋታል  ) ፣ ጉዳዩ  ለጥቅምቱ  ቅ / ሲኖዶስ  በይደር,typed
97650,typed_3773_line_4.png,የሚታይበት  በጋሻው  ደሳለኝና  መናፍቁ  አሰግድ  ሣህሉ  በአባሪ  ተባባሪነት  እንደሚገኙበት  ተጠቁሟል።  በገላቲያ  5 : 22 ላይ ቅዱስ  ጳውሎስ,typed
97651,typed_3773_line_5.png,ስላስተማረው  ዘጠኝ  የመንፈስ  ፍሬዎች  በዝርዝር  ለማቅረብ  መዘጋጀቴን  በመግቢያ  ትምህርቱ  መጨረሻ  ላይ መግለጼ  ይታወቃል።  ሆኖም,typed
97652,typed_3773_line_7.png,በማፍዘዝ  ( ሂፕኖሲስ  ) የሚገኝ  መረጃ  ወይም  የመረጃ  ክፍል  እውነት  ፣ ሐሰት  ወይም  ቅዠት  መሆኑንና  አለመሆኑን  ሊያረጋግጥ  የሚችል  ባለሞያ,typed
97653,typed_3773_line_8.png,የለም።,typed
97654,typed_4072_line_1.png,አገልጋዮች እንደማደሪያ ዓይነት እየሆነ ተሰጠና አዲስና በጣም ከፍተኛ የከተማ ባለሀብቶች መደብ ተፈጠረ ፤ በገጠርም ለልዩ ሰዎችና ለስደተኞች,typed
97655,typed_4072_line_2.png,፣ እንዲሁም ለውጭ አገር ባለሀብቶች (ቻይና ፣ ህንድ ፣ ሆላንድ ) ተደለደለ ፤ እንዲህ እንዲህ እያለ በወያኔ አገዛዝ በውጭ አገር ከበርቴዎችና,typed
97656,typed_4072_line_3.png,በአገር ውስጥ የቢሮና የጠመንጃ ከበርቴዎች እየበረከቱ ደሀው ተደፈጠጠ ፤ የወያኔ አገዛዝ የማርክስና የሌኒንን መፈክር አንግቦ ተነሣና ደሀን,typed
97657,typed_4072_line_4.png,የጠላበት ደረጃ ላይ ደረሰ ፤ እንደሚስለኝ የተለመደው የአስተሳሰብ ስሕተታቸው ነው ፤ ደሀነትንና ደሀን አንድ አድርገዋቸዋል !,typed
97658,typed_2935_line_1.png,በመንፈሳዊነታቸው  ፣ በትምህርት  ዝግጅታቸው  ፣ በአቋመ  ጽኑነታቸው  ፣ በሥራ  ልምዳቸውና  ለምነው  ሳይኾን  ተጠይቀው  ለኤጲስ  ቆጶስነት,typed
97659,typed_2935_line_2.png,በመብቃታቸው  የሚታወቁት  የምዕራብ  ሰቲት  ሑመራ  ሀገረ  ስብከት  ሊቀ ጳጳስና  ቋሚ  ሲኖዶሱን  ለማጠናከር  ከተመረጡት  ስምንት  አባቶች,typed
97660,typed_2935_line_3.png,መካከልየኾኑት  ብፁዕ  አቡነ  ሉቃስ  አንዱ  ናቸው።  ይህ የሆነው  ደግሞ  ፓርቲው  እንደፖለቲካ  ፓርቲ  የፖለቲካ  ፕግሮራሙን  እና ፖሊሢውን,typed
97661,typed_2935_line_4.png,ባለማስተዋወቁ  አልያም  የሌለው  በመሆኑ  ፤ አልያም  በኩረጃ  የቀመረው  በመሆኑ  ከእፍረት  ለመዳን  ይመስለኛል።  ልጇ ቀበጥ  ነገር ነው።  ከሶስት  ቀናት,typed
97662,typed_2935_line_5.png,በፊት  ፤ ባለፈው  ሃሙስ  የሞላ  አስገዶምን  ፈለግ  በመከተል  የራሳቸውን  ቡድን  ፈጥረው  ከካምፑ  የተበተኑት  ተቀላቅለዋቸው  ፤ ከሻእቢያ  ወታደሮች,typed
97663,typed_2935_line_6.png,ጋር በድንበር  አካባቢ  ውጊያ  እያደረጉ  ናቸው።  ይገርምሃል  ይኼ  ኮንዶሚኒየም  የሚባለውማ  የኢንቨስተሮች  መኖሪያ  ከሆነ  ቆየ።  ለዚህ  ማስረጃ  አጼ,typed
97664,typed_2935_line_7.png,ዮሃንስ  አራተኛን  ከእንግሊዝ  ጋር ባደረጉት  ውል  የናፒየርን  ጦር ወደ መቅደላ  መምራታቸው  ነው።,typed
97665,typed_4196_line_1.png,እንደት ነውጃል ይሄ ግለሰብ ከልክ ያለፈ የሃገርን ታሪክ እያንቋሸሸ ነው ግለሰቡ የሚያንጸባርቀው ጣልያን በ 1896 የደረሰባትን ሽንፈት ለመበቀል,typed
97666,typed_4196_line_2.png,በ 1928 ለ 2 ኛ ጊዜ በኢትዮጵያ ላይ ለወረራ ዝግጅት ሞሶሎኒ በባህረ ነጋሽ በኩል የዛን ክልል ተወላጆች በዶቼ ጥቁር ሸሚዝ ለባሽ ከኢታሊ ጎን,typed
97667,typed_4196_line_3.png,ተሰልፈው ኢትዮጵያን እንድወጉ ያሰለፈበት ና የተጠቀመበትን ፕሮፓጋንዳ ቀደም ሲል ለሽንፈት ጣልያን የዳረጋትን የኢትዮጵ መሰረታዊ የጋራ,typed
97668,typed_4196_line_4.png,እሴቶች በማጥናት ና ያን በማፈራረስ ዛሬ ወያኔ የሚያራምደው ፖሊሲ በ ህዝባችን የሚፈጸመው ግፍ የሞሶሎኒ ቅጅ ነው እናም የነበረውን,typed
97669,typed_4196_line_5.png,እንዳልነበር በማቅረብ ለፕሮፓጋንዳ ፍጆታ የዋለ ታራክ እየተጣሙ ከ 70 ዓመት በኋላ በጥቁር ሸሚዝ ለባሽ በባንዳነት ፡ በአፋሽ አጎንባሽነት,typed
97670,typed_4196_line_6.png,መሃል ሃገር ገብተው በቀሩ ሲተረክ ታሪክ መቀለጃ መሆኑ ብቻ ሳይሆን ወዳጅና ጥላት እስካሁን መለየት አለመቻላችን በእጅጉ ያሳዝናል ይልቅ,typed
97671,typed_4196_line_8.png,ኤርትራዊያን / በዚናይ በርሃ በቁማቸው በመታረድ የውስጥ,typed
97672,typed_3227_line_1.png,እርግጥ  የጠቅላይ  ቤተ ክህነት  ሥራ  አስኪያጅ  ብቻ ሳይሆኑ  የማኅበረ  ቅዱሳን  ግብረበላ  የሆኑት  አባ ፊልጶስ  አባ ሠረቀን  የሃይማኖት  ችግር  አለባቸው,typed
97673,typed_3227_line_2.png,ሲሉ ምክትል  ሥራ  አስኪያጅ  ሆነው  እንዳይመደቡ  ማኅበሩ  የሰጣቸውን  ተልእኮ  መወጣታቸው  አይዘነጋም።  በመሆኑም  የኢትዮጵያ  ቤተ ክርስቲያን,typed
97674,typed_3227_line_3.png,ለማዳከም  በቅድሚያ  ካህናተ  ደብተራ  የሚዳከሙበት  ድጓ የሚጠፋበት  መርሐ  ግብር  በማውጣት  በአጼ  ሱስንዮስ  ዘመነ  መንግሥት  በሰፊው,typed
97675,typed_3227_line_4.png,ተንቀሳቅሳበታለች  ፤ በዚህ  ዘመን  ድጓ አበቃ  ጠፋ የተባለበት  ጊዜ ነበር ፤ ነገር ግን እነ እጨጌ  በትረ  ጊዮርጊስን  ተስፋ  ርጠው  ተመልሰዋል።  እነዚህ,typed
97676,typed_3227_line_5.png,አዛዦች  ያለምንም  ከልካይ  ኮካ ኮላ በማምጣትና  በማራገፍ  በአጭር  ጊዜ ውስጥ  ከፍተኛ  ገንዘብ  እያጋበሱ  ነው።  የአገራችን  እስላሞች  የጥንቶቹ,typed
97677,typed_3227_line_6.png,ኢትዮጵያዊያን  እስላሞችን  ስትመለከቱ  በግብርናው  ገጠርም  ሆነ በከተማው  ኢትዮጵያዊ  አለባበሳቸው  እና ባሕሪያቸው  አንደጠበቁ  ሆነው  ነበር,typed
97678,typed_3227_line_7.png,ያሳደጉን  እና ስናከብራቸው  ፤ ስንዛመዳቸው  ስንወዳቸው  ሲወዱን  የቆዪት።,typed
97679,typed_2006_line_2.png,በምታውቃቸው  በየስማቸው  እየጠራች  ፣ በግላቸው  ነው።  ለድል  የሚያበቃህ  ፤ አደለም  ጀግንነት  አዛዡ  ጊዜ ነው ፣ በጊዜ  እወቅበት  !። እኛኮ  ቀስ,typed
97680,typed_2006_line_3.png,አድርገን  ኪራይ  ሰብሳቢዎች  የሀገራችንን  የስፖርት  ራእይ  ለማደናቀፍ  ከፀረ  ሕዝብ  ኃይሎች  ጋር በመሆን  የደቀኑብን  ሤራ ነው ብለን  ሕዝቡን  ማሳመን,typed
97681,typed_2006_line_4.png,እንችል  ነበር።  ጨቋኟ  የአማራ  ብሔርም  ጭቆናዋን  እስካላቆመች  ድረስ  ብሔራዊ  እረፍትን  አታገኝም።  ሳማ ፡ ሞታቸውን  በሩቅ  እኛ አንዳንታማ  ፡,typed
97682,typed_2006_line_5.png,አጎንብሰው  ቀሩ ክፉ ሰው  ጠማማ  ፡ መቸም  ላይቃኑ  እርቅ  አይሹ  ዶማ  ፡ በቅዠት  አለፉ  ቅንድባም  ጠይባማ  ፡ በደም  ሰክረው  በዘር  ባያሸልቡማ  ፡ ምን,typed
97683,typed_2006_line_7.png,ሰዎች  ዘፋኝነት  ልክ እንደማንኛውም  ሥራ  ስለሆነ  የይሖዋ  ምሥክር  ሆኜም  ዘፋኝ  መሆን  እንደምችል  ነግረውኝ  ነበር።,typed
97684,typed_1537_line_2.png,ራድዪ  ጣቢያ  ተጠይቀው  ሲመልሱ  እማምላክን  !። ታድያ  እንደ  እርሶ  አባባል  ኢየሱስ  አምላክ  ነው ግን እግዚአብሔር  አይደለም  የሚለው  አባባል,typed
97685,typed_1537_line_4.png,ይመልከቱ  ስለስላሴ  በቅርቡ  የምለው  ነገር ይኖረኛል  እስከዚያው  ቸር ይግጠመን  ነኝ። የአሜሪካ  ሬዲዮ  አላዝቦ  ያቀረበው  ዜና አማጺ  ያላቸው,typed
